bbl,address,lotarea,zonedist1,landuse,overlay1,max_height,maxComm,maxResi,WAREHOUSES,INDUSTRIAL/RETAIL,MAKERS/OFFICE,HOUSING UNITS,RESIDENTS (PPL),current_height,current_RESIDENTS (PPL),current_WAREHOUSES,current_INDUSTRIAL/RETAIL,current_OFFICE,total_JOBS
3005870049,100 COFFEY STREET,2100.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2625.0,0.0,0.0,0.0,3.0,8.0,22.0,8.0,0.0,0.0,0.0,0.0
3005360012,100 HUNTINGTON STREET,7255.0,R5,Industrial & Manufacturing,C2-3,30.0,7255.0,9068.75,2.0,12.0,36.0,11.0,30.0,11.0,0.0,1.0,0.0,0.0,1.0
3005640014,155 SULLIVAN STREET,1983.0,M2-1,One & Two Family Buildings,,60.0,3966.0,0.0,1.0,6.0,19.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3006030026,436 VAN BRUNT STREET,2250.0,M1-1/R5,Mixed Residential & Commercial Buildings,,60.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,44.0,8.0,0.0,0.0,4.0,4.0
3005310036,90 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005310043,104 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005380110,137 LORRAINE STREET,80240.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005130039,25 LUQUER STREET,2500.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005170023,230 VAN BRUNT STREET,990.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,1980.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005750020,370 VAN BRUNT STREET,1748.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1748.0,2185.0,0.0,2.0,8.0,2.0,5.0,33.0,2.0,0.0,1.0,0.0,1.0
3005860007,189 CONOVER STREET,2500.0,R5,Industrial & Manufacturing,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,10.0,1.0,0.0,0.0,1.0
3005220007,239 VAN BRUNT STREET,2250.0,M1-1,One & Two Family Buildings,,30.0,2250.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005880006,189 RICHARDS STREET,1900.0,R5,Mixed Residential & Commercial Buildings,,30.0,0.0,2375.0,0.0,0.0,0.0,3.0,8.0,33.0,5.0,0.0,1.0,0.0,1.0
3005880003,195 RICHARDS STREET,1900.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1900.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005460028,95 PIONEER STREET,1250.0,R5,One & Two Family Buildings,,30.0,0.0,1562.5,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005620001,623 CLINTON STREET,5400.0,M1-1,Parking Facilities,,30.0,5400.0,0.0,1.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004870001,398 SMITH STREET,27026.0,M3-1,Industrial & Manufacturing,,60.0,54052.0,0.0,18.0,90.0,270.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,17.0
3005560037,62 SULLIVAN STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005870038,80 COFFEY STREET,2200.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2750.0,0.0,0.0,0.0,3.0,8.0,33.0,8.0,0.0,0.0,0.0,0.0
3005460017,117 PIONEER STREET,1083.0,R5,One & Two Family Buildings,,30.0,0.0,1353.75,0.0,0.0,0.0,1.0,2.0,22.0,5.0,0.0,0.0,0.0,0.0
3005460048,110 KING STREET,2250.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2812.5,0.0,0.0,0.0,3.0,8.0,22.0,8.0,0.0,0.0,0.0,0.0
3005520023,350 HAMILTON AVENUE,1150.0,M1-1,Transportation & Utility,,30.0,1150.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005860008,187 CONOVER STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3005870018,85 DIKEMAN STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005200011,14 LUQUER STREET,3000.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,3000.0,0.0,1.0,5.0,15.0,0.0,0.0,45.0,16.0,0.0,0.0,0.0,0.0
3005560120,111 KING STREET,1683.0,R5,One & Two Family Buildings,,30.0,0.0,2103.75,0.0,0.0,0.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005850033,214 CONOVER STREET,6000.0,M1-1,Industrial & Manufacturing,,30.0,6000.0,0.0,2.0,10.0,30.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0
3005850042,170 COFFEY STREET,2000.0,M1-1,One & Two Family Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005340008,423 COLUMBIA STREET,3340.0,R5,Public Facilities & Institutions,,30.0,0.0,4175.0,0.0,0.0,0.0,5.0,13.0,11.0,0.0,0.0,5.0,0.0,5.0
3005750038,136 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,44.0,21.0,0.0,0.0,0.0,0.0
3005870008,367 VAN BRUNT STREET,1211.0,R5,Industrial & Manufacturing,C1-3,30.0,1211.0,1513.75,0.0,2.0,6.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0
3006210136,726 COURT STREET,5000.0,M3-1,Parking Facilities,,60.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,13.0,13.0
3005850047,180 COFFEY STREET,2000.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0
3004860001,587 COURT STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005130002,COLUMBIA STREET,3309.0,M1-1,Vacant Land,,30.0,3309.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005360015,102 HUNTINGTON STREET,6057.0,R5,Transportation & Utility,C2-3,30.0,6057.0,7571.25,2.0,10.0,30.0,9.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0
3004840010,222 BUSH STREET,2210.0,M1-1,,,30.0,2210.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005650001,165 CONOVER STREET,34400.0,R5,Multi-Family Elevator Buildings,,30.0,0.0,43000.0,0.0,0.0,0.0,56.0,152.0,44.0,109.0,0.0,1.0,5.0,6.0
3004840026,243 LORRAINE STREET,2500.0,M1-1,Parking Facilities,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,0.0,0.0,3.0,0.0,3.0
3005760054,94 DIKEMAN STREET,2153.0,R5,One & Two Family Buildings,,30.0,0.0,2691.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005290031,290 VAN BRUNT STREET,1688.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,3376.0,0.0,1.0,5.0,16.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005980027,71 COFFEY STREET,1894.0,M1-1,Commercial & Office Buildings,,30.0,1894.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0
3005540014,199 KING STREET,25000.0,M2-1,Parking Facilities,,60.0,50000.0,0.0,16.0,83.0,250.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005990039,60 VAN DYKE STREET,2500.0,M1-1,,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005150061,118 CONOVER STREET,974965.0,M2-1,Transportation & Utility,,60.0,1949930.0,0.0,649.0,3249.0,9749.0,0.0,0.0,15.0,0.0,0.0,2975.0,0.0,2975.0
3005880036,38 COFFEY STREET,2500.0,M1-1,Industrial & Manufacturing,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005980043,98 VAN DYKE STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0
3005990002,201 RICHARDS STREET,12500.0,M1-1,Industrial & Manufacturing,,30.0,12500.0,0.0,4.0,20.0,62.0,0.0,0.0,30.0,0.0,8.0,0.0,0.0,8.0
3005080040,66 SEABRING STREET,6028.0,M1-1,Industrial & Manufacturing,,30.0,6028.0,0.0,2.0,10.0,30.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3005310052,122 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005340046,9 WEST 9 STREET,2000.0,R5,Mixed Residential & Commercial Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,33.0,5.0,0.0,1.0,0.0,1.0
3005880005,191 RICHARDS STREET,1900.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2375.0,0.0,0.0,0.0,3.0,8.0,33.0,8.0,0.0,0.0,0.0,0.0
3004920015,182 SIGOURNEY STREET,17800.0,M3-1,Commercial & Office Buildings,,60.0,35600.0,0.0,11.0,59.0,178.0,0.0,0.0,15.0,0.0,0.0,0.0,48.0,48.0
3005560005,321 VAN BRUNT STREET,1784.0,R5,,C1-3,30.0,1784.0,2230.0,0.0,2.0,8.0,2.0,5.0,11.0,0.0,0.0,1.0,0.0,1.0
3004880006,572 SMITH STREET,30000.0,M3-1,Industrial & Manufacturing,,60.0,60000.0,0.0,20.0,100.0,300.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0
3005310039,96 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005760046,86 DIKEMAN STREET,6300.0,R5,Public Facilities & Institutions,,30.0,0.0,7875.0,0.0,0.0,0.0,10.0,27.0,33.0,0.0,0.0,7.0,0.0,7.0
3005880024,29 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005770007,51 WOLCOTT STREET,1800.0,R5,Mixed Residential & Commercial Buildings,,30.0,0.0,2250.0,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,1.0,0.0,1.0
3005130029,692 HICKS STREET,6807.0,M1-1,Industrial & Manufacturing,,30.0,6807.0,0.0,2.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005970023,410 VAN BRUNT STREET,2405.0,R5,Vacant Land,,30.0,0.0,3006.25,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3006030038,168 BEARD STREET,2000.0,M1-1/R5,Multi-Family Walk-Up Buildings,,60.0,2000.0,2500.0,0.0,3.0,10.0,3.0,8.0,44.0,10.0,0.0,0.0,0.0,0.0
3005250001,401 COLUMBIA STREET,88000.0,R5,Public Facilities & Institutions,,30.0,0.0,110000.0,0.0,0.0,0.0,144.0,393.0,11.0,0.0,0.0,142.0,0.0,142.0
3005340016,18 HUNTINGTON STREET,2000.0,R5,Industrial & Manufacturing,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,0.0,0.0,0.0,9.0,9.0
3005340035,33 WEST 9 STREET,5000.0,R5,Industrial & Manufacturing,,30.0,0.0,6250.0,0.0,0.0,0.0,8.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0
3005550019,137 KING STREET,1400.0,R5,Industrial & Manufacturing,C1-3,30.0,1400.0,1750.0,0.0,2.0,7.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
3005080001,201 VAN BRUNT STREET,4500.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,4500.0,0.0,1.0,7.0,22.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005170004,117 IMLAY STREET,4500.0,M2-1,Industrial & Manufacturing,,60.0,9000.0,0.0,3.0,15.0,45.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3005740038,166 DIKEMAN STREET,2500.0,M2-1,Industrial & Manufacturing,,60.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
3005320001,85 RICHARDS STREET,352800.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0
3005870025,71 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0
3006100024,442 VAN BRUNT STREET,1500.0,M1-1/R5,Mixed Residential & Commercial Buildings,,60.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,33.0,2.0,0.0,2.0,0.0,2.0
3005170048,118 VERONA STREET,1875.0,M2-1,,,60.0,3750.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005740001,63 FERRIS STREET,67500.0,M2-1,Transportation & Utility,,60.0,135000.0,0.0,45.0,225.0,675.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005120034,358 COLUMBIA STREET,1309.0,M1-1,Commercial & Office Buildings,,30.0,1309.0,0.0,0.0,2.0,6.0,0.0,0.0,45.0,0.0,0.0,1.0,9.0,10.0
3005180006,223 VAN BRUNT STREET,2250.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2250.0,0.0,0.0,3.0,11.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0
3005790001,37 OTSEGO STREET,100000.0,R6,Commercial & Office Buildings,C1-3,70.0,100000.0,243000.00000000003,33.0,166.0,500.0,319.0,870.0,11.0,0.0,0.0,94.0,20.0,114.0
3005850031,210 CONOVER STREET,5500.0,M1-1,Parking Facilities,,30.0,5500.0,0.0,1.0,9.0,27.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005340043,13 WEST 9 STREET,4000.0,R5,Industrial & Manufacturing,,30.0,0.0,5000.0,0.0,0.0,0.0,6.0,16.0,22.0,5.0,0.0,0.0,0.0,0.0
3005980009,385 VAN BRUNT STREET,1710.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1710.0,0.0,0.0,2.0,8.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005020001,170 VAN BRUNT STREET,37820.0,M2-1,Industrial & Manufacturing,,60.0,75640.0,0.0,25.0,126.0,378.0,0.0,0.0,30.0,0.0,13.0,0.0,0.0,13.0
3005180041,76 DELAVAN STREET,5000.0,M1-1,Parking Facilities,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005770008,49 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005260030,694 HENRY STREET,2388.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2388.0,0.0,0.0,3.0,11.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0
3005730101,84 FERRIS STREET,85000.0,M2-1,Industrial & Manufacturing,,60.0,170000.0,0.0,56.0,283.0,850.0,0.0,0.0,45.0,0.0,25.0,0.0,55.0,80.0
3005520038,145 CENTRE STREET,5000.0,M1-1,Parking Facilities,C1-3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005750002,181 CONOVER STREET,1960.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2450.0,0.0,0.0,0.0,3.0,8.0,33.0,10.0,0.0,0.0,0.0,0.0
3005970017,127 COFFEY STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,44.0,10.0,0.0,0.0,0.0,0.0
3005110004,211 VAN BRUNT STREET,2250.0,M1-1,One & Two Family Buildings,,30.0,2250.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
3005180001,229 VAN BRUNT STREET,11250.0,M1-1,Transportation & Utility,,30.0,11250.0,0.0,3.0,18.0,56.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005120008,28 COMMERCE STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0
3005300019,75 VERONA STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005960006,162 VAN DYKE STREET,6667.0,M1-1,Industrial & Manufacturing,,30.0,6667.0,0.0,2.0,11.0,33.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,2.0
3006000003,173 DWIGHT STREET,2500.0,M1-1,Vacant Land,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006060001,46 BEARD STREET,5000.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,45.0,16.0,0.0,4.0,0.0,4.0
3005130005,369 COLUMBIA STREET,2500.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,16.0,0.0,1.0,0.0,1.0
3006030023,430 VAN BRUNT STREET,2250.0,M1-1/R5,Mixed Residential & Commercial Buildings,,60.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,44.0,2.0,0.0,3.0,0.0,3.0
3005950070,300 COFFEY STREET,97956.0,M2-1,Industrial & Manufacturing,,60.0,195912.0,0.0,65.0,326.0,979.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,40.0
3005460005,301 VAN BRUNT STREET,1575.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1575.0,1968.75,0.0,2.0,7.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005200023,694 HICKS STREET,1901.0,M1-1,One & Two Family Buildings,,30.0,1901.0,0.0,0.0,3.0,9.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
3005770044,34 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005040001,171 VAN BRUNT STREET,27000.0,M1-1,Industrial & Manufacturing,,30.0,27000.0,0.0,9.0,45.0,135.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,6.0
3005200025,698 HICKS STREET,1873.0,M1-1,,,30.0,1873.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005640022,133 SULLIVAN STREET,35500.0,M2-1,Parking Facilities,,60.0,71000.0,0.0,23.0,118.0,355.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005310044,106 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005860036,140 COFFEY STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005870032,206 RICHARDS STREET,1600.0,R5,One & Two Family Buildings,,30.0,0.0,2000.0,0.0,0.0,0.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005300011,89 VERONA STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,44.0,21.0,0.0,0.0,0.0,0.0
3005220050,76 VERONA STREET,12500.0,M1-1,Industrial & Manufacturing,,30.0,12500.0,0.0,4.0,20.0,62.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,4.0
3006030039,170 BEARD STREET,2000.0,M1-1/R5,Multi-Family Walk-Up Buildings,,60.0,2000.0,2500.0,0.0,3.0,10.0,3.0,8.0,44.0,10.0,0.0,0.0,0.0,0.0
3005550025,350 VAN BRUNT STREET,1750.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1750.0,2187.5,0.0,2.0,8.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005850045,176 COFFEY STREET,2000.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0
3005980010,383 VAN BRUNT STREET,1980.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,1980.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,5.0,0.0,2.0,0.0,2.0
3005970021,406 VAN BRUNT STREET,1235.0,R5,,,30.0,0.0,1543.75,0.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
3005310006,279 VAN BRUNT STREET,1575.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1575.0,1968.75,0.0,2.0,7.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005540030,148 CONOVER STREET,2500.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0
3005550022,344 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,44.0,10.0,0.0,1.0,0.0,1.0
3005760055,96 DIKEMAN STREET,1870.0,R5,,C1-3,30.0,1870.0,2337.5,0.0,3.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3005860027,402 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,44.0,13.0,0.0,3.0,0.0,3.0
3005980002,401 VAN BRUNT STREET,1800.0,M1-1,Vacant Land,,30.0,1800.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005170049,125 IMLAY STREET,1875.0,M2-1,,,60.0,3750.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005860034,134 COFFEY STREET,1500.0,R5,One & Two Family Buildings,,30.0,0.0,1875.0,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005390013,62 WEST 9 STREET,2500.0,R5,One & Two Family Buildings,C1-2,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0
3005640040,160 WOLCOTT STREET,2500.0,M2-1,Vacant Land,,60.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004860012,240 LORRAINE STREET,20000.0,M1-1,,,30.0,20000.0,0.0,6.0,33.0,100.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,2.0
3005990031,44 VAN DYKE STREET,2500.0,M1-1,Vacant Land,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005180012,65 COMMERCE STREET,20000.0,M1-1,Industrial & Manufacturing,,30.0,20000.0,0.0,6.0,33.0,100.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0
3005770053,52 DIKEMAN STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005980028,69 COFFEY STREET,1894.0,M1-1,Commercial & Office Buildings,,30.0,1894.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0
3005750024,378 VAN BRUNT STREET,2250.0,R5,,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3005960048,159 COFFEY STREET,1667.0,M1-1,One & Two Family Buildings,,30.0,1667.0,0.0,0.0,2.0,8.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005970018,125 COFFEY STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,10.0,0.0,0.0,0.0,0.0
3005350037,77 WEST 9 STREET,2000.0,M1-1,Parking Facilities,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005750017,111 WOLCOTT STREET,2500.0,R5,One & Two Family Buildings,C1-3,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,33.0,2.0,0.0,0.0,0.0,0.0
3005770024,17 WOLCOTT STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0
3005880014,45 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005740035,160 DIKEMAN STREET,5000.0,M2-1,Industrial & Manufacturing,,60.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,60.0,0.0,4.0,0.0,0.0,4.0
3006230001,750 COURT STREET,218250.0,M3-1,Industrial & Manufacturing,,60.0,436500.0,0.0,145.0,727.0,2182.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005990028,36 VAN DYKE STREET,2000.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,45.0,10.0,0.0,2.0,0.0,2.0
3005180011,77 COMMERCE STREET,2984.0,M1-1,Industrial & Manufacturing,,30.0,2984.0,0.0,0.0,4.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005520018,340 HAMILTON AVENUE,4480.0,M1-1,Industrial & Manufacturing,,30.0,4480.0,0.0,1.0,7.0,22.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3006040016,236 RICHARDS STREET,58500.0,M1-2,Industrial & Manufacturing,,0.0,117000.0,0.0,39.0,195.0,585.0,0.0,0.0,22.0,0.0,29.0,0.0,0.0,29.0
